"artist_name","album_name","track_name","genre_clean","key_clean","mode_clean","master_key"
"Iron & Wine","Ghost On Ghost","Grace for Saints and Ramblers","Rock","G","maj","G maj"
"Iron & Wine","Ghost On Ghost","Grass Widows","Rock","G","min","G min"
"Iron & Wine","Ghost On Ghost","Singers and the Endless Song","Rock","E","min","E min"
"Iron & Wine","Ghost On Ghost","Sundown (Back in the Briars)","Rock","C","maj","C maj"
"Iron & Wine","Ghost On Ghost","Winter Prayers","Rock","Db","min","Db min"
"Iron & Wine","Ghost On Ghost","New Mexico's No Breeze","Rock","F","maj","F maj"
"Iron & Wine","Ghost On Ghost","Lovers' Revolution","Rock","Ab","min","Ab min"
"Iron & Wine","Ghost On Ghost","Baby Center Stage","Rock","F","maj","F maj"
"Iron & Wine","Kiss Each Other Clean","Walking Far from Home","Rock","Ab","maj","Ab maj"
"Iron & Wine","Kiss Each Other Clean","Me and Lazarus","Rock","F","maj","F maj"
"Iron & Wine","Kiss Each Other Clean","Tree by the River","Rock","Bb","maj","Bb maj"
"Iron & Wine","Kiss Each Other Clean","Monkeys Uptown","Rock","Db","min","Db min"
"Iron & Wine","Kiss Each Other Clean","Half Moon","Rock","F","maj","F maj"
"Iron & Wine","Kiss Each Other Clean","Rabbit Will Run","Rock","Eb","min","Eb min"
"Iron & Wine","Kiss Each Other Clean","Godless Brother in Love","Rock","F#","maj","F# maj"
"Iron & Wine","Kiss Each Other Clean","Big Burned Hand","Rock","C","maj","C maj"
"Iron & Wine","Kiss Each Other Clean","Glad Man Singing","Rock","Bb","maj","Bb maj"
"Iron & Wine","Kiss Each Other Clean","Your Fake Name Is Good Enough for Me","Rock","Db","min","Db min"
"Iron & Wine","The Shepherd's Dog","Pagan Angel and a Borrowed Car","Rock","B","maj","B maj"
"Iron & Wine","The Shepherd's Dog","White Tooth Man","Rock","D","min","D min"
"Iron & Wine","The Shepherd's Dog","Lovesong of the Buzzard","Rock","F","maj","F maj"
"Iron & Wine","The Shepherd's Dog","Carousel","Rock","B","maj","B maj"
"Iron & Wine","The Shepherd's Dog","House By the Sea","Rock","F","min","F min"
"Iron & Wine","The Shepherd's Dog","Innocent Bones","Rock","A","maj","A maj"
"Iron & Wine","The Shepherd's Dog","Wolves (Song of the Shepherd's Dog)","Rock","C","min","C min"
"Iron & Wine","The Shepherd's Dog","Resurrection Fern","Rock","F","maj","F maj"
"Iron & Wine","The Shepherd's Dog","Boy With a Coin","Rock","C","maj","C maj"
"Iron & Wine","The Shepherd's Dog","The Devil Never Sleeps","Rock","Bb","maj","Bb maj"
"Iron & Wine","The Shepherd's Dog","Peace Beneath the City","Rock","Db","min","Db min"
"Iron & Wine","The Shepherd's Dog","Flightless Bird, American Mouth","Rock","Eb","maj","Eb maj"
"J Dilla","Donuts","Donuts (Outro)","Rap","D","maj","D maj"
"J Dilla","Donuts","Workinonit","Rap","B","min","B min"
"J Dilla","Donuts","Waves","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Light My Fire","Rap","F#","maj","F# maj"
"J Dilla","Donuts","The New","Rap","C","min","C min"
"J Dilla","Donuts","Stop","Rap","F#","min","F# min"
"J Dilla","Donuts","People","Rap","Bb","maj","Bb maj"
"J Dilla","Donuts","The Diff'rence","Rap","D","maj","D maj"
"J Dilla","Donuts","Mash","Rap","Ab","min","Ab min"
"J Dilla","Donuts","Time: The Donut of the Heart","Rap","F","min","F min"
"J Dilla","Donuts","Glazed","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Airworks","Rap","C","maj","C maj"
"J Dilla","Donuts","Lightworks","Rap","D","maj","D maj"
"J Dilla","Donuts","Stepson Of The Clapper","Rap","Db","maj","Db maj"
"J Dilla","Donuts","The Twister (Huh, What)","Rap","F","min","F min"
"J Dilla","Donuts","One Eleven","Rap","Db","maj","Db maj"
"J Dilla","Donuts","Two Can Win","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Don't Cry","Rap","Db","maj","Db maj"
"J Dilla","Donuts","Anti-American Graffiti","Rap","Db","maj","Db maj"
"J Dilla","Donuts","Geek Down","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Thunder","Rap","Db","maj","Db maj"
"J Dilla","Donuts","Gobstopper","Rap","D","maj","D maj"
"J Dilla","Donuts","One For Ghost","Rap","D","maj","D maj"
"J Dilla","Donuts","Dilla Says Go","Rap","Db","min","Db min"
"J Dilla","Donuts","Walkinonit","Rap","Bb","min","Bb min"
"J Dilla","Donuts","The Factory","Rap","Db","maj","Db maj"
"J Dilla","Donuts","U-Love","Rap","F","min","F min"
"J Dilla","Donuts","Hi.","Rap","F","maj","F maj"
"J Dilla","Donuts","Bye.","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Last Donut Of The Night","Rap","Bb","min","Bb min"
"J Dilla","Donuts","Welcome To The Show","Rap","Bb","min","Bb min"
"Jaco Pastorius","Invitation [Live]","Invitation","Jazz","B","min","B min"
"Jaco Pastorius","Invitation [Live]","Amerika","Jazz","A","maj","A maj"
"Jaco Pastorius","Invitation [Live]","Soul Intro / The Chicken - Live Version","Jazz","Ab","maj","Ab maj"
"Jaco Pastorius","Invitation [Live]","Continuum","Jazz","A","maj","A maj"
"Jaco Pastorius","Invitation [Live]","Liberty City (feat. Herbie Hancock)","Jazz","D","maj","D maj"
"Jaco Pastorius","Invitation [Live]","Sophisticated Lady","Jazz","Eb","maj","Eb maj"
"Jaco Pastorius","Invitation [Live]","Reza / Giant Steps / Reza - Reprise","Jazz","D","maj","D maj"
"Jaco Pastorius","Invitation [Live]","Fannie Mae","Jazz","C","maj","C maj"
"Jaco Pastorius","Invitation [Live]","Eleven","Jazz","Eb","min","Eb min"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Soul Intro / The Chicken - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","F","min","F min"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Continuum - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","E","maj","E maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Invitation - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","Bb","maj","Bb maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Three Views of a Secret - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81; Birthday Concert Version","Jazz","A","maj","A maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Liberty City - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","A","maj","A maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Punk Jazz - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","A","maj","A maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Happy Birthday - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","C","maj","C maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Reza - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","G","maj","G maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Domingo - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","A","maj","A maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Band Intros - Live at Mr. Pip's, feat. Lauderdale, FL, 12/1/81","Jazz","B","maj","B maj"
"Jaco Pastorius","The Birthday Concert (Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81)","Amerika - Live at Mr. Pip's, Ft. Lauderdale, FL, 12/1/81","Jazz","A","maj","A maj"
"Jaco Pastorius","Word Of Mouth","Crisis","Jazz","B","min","B min"
"Jaco Pastorius","Word Of Mouth","Three Views of a Secret","Jazz","B","min","B min"
"Jaco Pastorius","Word Of Mouth","Liberty City (feat. Herbie Hancock) - Extended","Jazz","C","maj","C maj"
"Jaco Pastorius","Word Of Mouth","Chromatic Fantasy","Jazz","G","maj","G maj"
"Jaco Pastorius","Word Of Mouth","Blackbird","Jazz","A","maj","A maj"
"Jaco Pastorius","Word Of Mouth","Word of Mouth","Jazz","E","min","E min"
"Jaco Pastorius","Word Of Mouth","John and Mary","Jazz","Db","maj","Db maj"
"Jazz Jamaica All Stars","Massive","Ball of Fire","Reggae","D","min","D min"
"Jazz Jamaica All Stars","Massive","My Boy Lollipop","Reggae","C","min","C min"
"Jazz Jamaica All Stars","Massive","Dolphin Dance","Reggae","F","min","F min"
"Jazz Jamaica All Stars","Massive","Again","Reggae","G","maj","G maj"
"Jazz Jamaica All Stars","Massive","Footprints","Reggae","Ab","maj","Ab maj"
"Jazz Jamaica All Stars","Massive","Confucius","Reggae","D","min","D min"
"Jazz Jamaica All Stars","Massive","Vitamin A","Reggae","G","min","G min"
"Jazz Jamaica All Stars","Massive","Walk on By","Reggae","Eb","maj","Eb maj"
"Jazz Jamaica All Stars","Massive","Liquidator","Reggae","Db","min","Db min"
"Jazz Jamaica All Stars","Massive","Capullito De Aleli","Reggae","G","maj","G maj"
"Jazz Jamaica All Stars","Massive","Medley: (Love Theme From) The Godfather/Al Capone","Reggae","Bb","maj","Bb maj"
"Jens Lekman","I Know What Love Isn't","Every Little Hair Knows Your Name","World","C","maj","C maj"
"Jens Lekman","I Know What Love Isn't","Erica America","World","C","maj","C maj"
"Jens Lekman","I Know What Love Isn't","Become Someone Else's","World","D","maj","D maj"
"Jens Lekman","I Know What Love Isn't","Some Dandruff On Your Shoulder","World","F#","maj","F# maj"
"Jens Lekman","I Know What Love Isn't","She Just Don't Want To Be With You Anymore","World","Ab","maj","Ab maj"
"Jens Lekman","I Know What Love Isn't","I Want A Pair Of Cowboy Boots","World","F","maj","F maj"
"Jens Lekman","I Know What Love Isn't","The World Moves On","World","A","min","A min"
"Jens Lekman","I Know What Love Isn't","The End Of The World Is Bigger Than Love","World","E","maj","E maj"
"Jens Lekman","I Know What Love Isn't","I Know What Love Isn't","World","F","maj","F maj"
"Jens Lekman","I Know What Love Isn't","Every Little Hair Knows Your Name","World","Eb","maj","Eb maj"
"Jens Lekman","Night Falls Over Kortedala","And I Remember Every Kiss","Pop","G","maj","G maj"
"Jens Lekman","Night Falls Over Kortedala","Sipping On the Sweet Nectar","Pop","G","maj","G maj"
"Jens Lekman","Night Falls Over Kortedala","The Opposite of Hallelujah","Pop","C","maj","C maj"
"Jens Lekman","Night Falls Over Kortedala","A Postcard to Nina","Pop","D","maj","D maj"
"Jens Lekman","Night Falls Over Kortedala","Into Eternity","Pop","D","maj","D maj"
"Jens Lekman","Night Falls Over Kortedala","I'm Leaving You Because I Don't Love You","Pop","Db","min","Db min"
"Jens Lekman","Night Falls Over Kortedala","If I Could Cry (it would feel like this)","Pop","D","maj","D maj"
"Jens Lekman","Night Falls Over Kortedala","Your Arms Around Me","Pop","A","maj","A maj"
"Jens Lekman","Night Falls Over Kortedala","Shirin","Pop","E","maj","E maj"
"Jens Lekman","Night Falls Over Kortedala","It Was a Strange Time in My Life","Pop","F","maj","F maj"
"Jens Lekman","Night Falls Over Kortedala","Kanske Ar Jag Kar i Dig","Pop","Eb","maj","Eb maj"
"Jens Lekman","Night Falls Over Kortedala","Friday Night at the Drive-In Bingo","Pop","C","maj","C maj"
"Jimmy Smith","Back At The Chicken Shack","Back At The Chicken Shack","Jazz","F","maj","F maj"
"Jimmy Smith","Back At The Chicken Shack","When I Grow Too Old To Dream","Jazz","F","maj","F maj"
"Jimmy Smith","Back At The Chicken Shack","Minor Chant","Jazz","F","min","F min"
"Jimmy Smith","Back At The Chicken Shack","Messy Bessie","Jazz","C","min","C min"
"Jimmy Smith","Back At The Chicken Shack","On The Sunny Side Of The Street - Bonus Track","Jazz","G","maj","G maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Waterlogged","Rap","C","maj","C maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Guv'nor","Rap","F#","min","F# min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Banished","Rap","B","maj","B maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Bookhead","Rap","A","maj","A maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Bite the Thong","Rap","D","maj","D maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Rhymin Slang","Rap","Bb","min","Bb min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Dawg Friendly","Rap","B","maj","B maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Pause Tape","Rap","G","maj","G maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","The Signs","Rap","B","maj","B maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Borin Convo","Rap","Bb","min","Bb min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Snatch That Dough","Rap","A","min","A min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Gmo","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Bout the Shoes","Rap","G","maj","G maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Winter Blues","Rap","G","maj","G maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Still Kaps","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Retarded Fren","Rap","Bb","maj","Bb maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Viberian Son","Rap","Bb","min","Bb min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Wash Your Hands","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Guv'nor - BADBADNOTGOOD Version","Rap","G","min","G min"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Rhymin Slang - Dave Sitek Remix","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Retarded Fren - Thom Yorke & Jonny Greeenwood Version","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Bookfiend - Clams Casino Version","Rap","Db","maj","Db maj"
"JJ DOOM","Key to the Kuffs (Butter Edition)","Banished - Beck Remix","Rap","C","maj","C maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Lonnie's Lament - Live In Berlin / 1963","Jazz","G","min","G min"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Naima - Live In Stockholm / 1963","Jazz","Bb","min","Bb min"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Chasin' The Trane - Live In Stockholm / 1963","Jazz","F","maj","F maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","My Favorite Things - Live In Stockholm / 1963","Jazz","B","min","B min"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Afro Blue - Live In Stockholm / 1963","Jazz","Eb","maj","Eb maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Cousin Mary - Live In Stockholm / 1963","Jazz","Db","maj","Db maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","I Want To Talk About You - Live In Berlin / 1963","Jazz","Eb","maj","Eb maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Spiritual - Live In Berlin / 1963","Jazz","G","min","G min"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Impressions - Live In Berlin / 1963","Jazz","C","maj","C maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","Naima [Stockholm 10/22/63] - Live In Berlin / 1963","Jazz","Ab","maj","Ab maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","I Want To Talk About You [Stockholm 10/22/63] - Live In Berlin / 1963","Jazz","Eb","maj","Eb maj"
"John Coltrane","Afro Blue Impressions (Remastered & Expanded)","My Favorite Things [Stockholm 10/22/63] - Live In Berlin / 1963","Jazz","E","min","E min"
"Kanye West","808s & Heartbreak","Say You Will","Rap","C","min","C min"
"Kanye West","808s & Heartbreak","Welcome To Heartbreak","Rap","G","min","G min"
"Kanye West","808s & Heartbreak","Heartless","Rap","Bb","min","Bb min"
"Kanye West","808s & Heartbreak","Amazing","Rap","Ab","maj","Ab maj"
"Kanye West","808s & Heartbreak","Love Lockdown","Rap","Db","min","Db min"
"Kanye West","808s & Heartbreak","Paranoid","Rap","F#","maj","F# maj"
"Kanye West","808s & Heartbreak","RoboCop","Rap","F","min","F min"
"Kanye West","808s & Heartbreak","Street Lights","Rap","F#","maj","F# maj"
"Kanye West","808s & Heartbreak","Bad News","Rap","A","maj","A maj"
"Kanye West","808s & Heartbreak","See You In My Nightmares","Rap","G","min","G min"
"Kanye West","808s & Heartbreak","Coldest Winter","Rap","C","maj","C maj"
"Kanye West","808s & Heartbreak","Pinocchio Story","Rap","Bb","min","Bb min"
"Kanye West","Graduation","Good Morning","Rap","G","maj","G maj"
"Kanye West","Graduation","Champion","Rap","F#","maj","F# maj"
"Kanye West","Graduation","Stronger","Rap","Bb","min","Bb min"
"Kanye West","Graduation","I Wonder","Rap","C","maj","C maj"
"Kanye West","Graduation","Good Life","Rap","Db","maj","Db maj"
"Kanye West","Graduation","Can't Tell Me Nothing","Rap","F","min","F min"
"Kanye West","Graduation","Barry Bonds","Rap","Db","maj","Db maj"
"Kanye West","Graduation","Drunk and Hot Girls","Rap","Bb","min","Bb min"
"Kanye West","Graduation","Flashing Lights","Rap","F#","min","F# min"
"Kanye West","Graduation","Everything I Am","Rap","Ab","maj","Ab maj"
"Kanye West","Graduation","The Glory","Rap","F#","maj","F# maj"
"Kanye West","Graduation","Homecoming","Rap","Db","maj","Db maj"
"Kanye West","Graduation","Big Brother","Rap","B","min","B min"
"Kanye West","Late Registration","Wake Up Mr. West","Rap","Bb","maj","Bb maj"
"Kanye West","Late Registration","Heard 'Em Say","Rap","G","min","G min"
"Kanye West","Late Registration","Touch The Sky","Rap","A","maj","A maj"
"Kanye West","Late Registration","Gold Digger","Rap","Db","min","Db min"
"Kanye West","Late Registration","Skit #1","Rap","Db","maj","Db maj"
"Kanye West","Late Registration","Drive Slow","Rap","B","maj","B maj"
"Kanye West","Late Registration","My Way Home","Rap","Ab","maj","Ab maj"
"Kanye West","Late Registration","Crack Music","Rap","B","min","B min"
"Kanye West","Late Registration","Roses","Rap","Eb","min","Eb min"
"Kanye West","Late Registration","Bring Me Down","Rap","F#","min","F# min"
"Kanye West","Late Registration","Addiction","Rap","Db","min","Db min"
"Kanye West","Late Registration","Skit #2","Rap","B","min","B min"
"Kanye West","Late Registration","Diamonds From Sierra Leone - Remix","Rap","G","maj","G maj"
"Kanye West","Late Registration","We Major","Rap","B","min","B min"
"Kanye West","Late Registration","Skit #3","Rap","G","maj","G maj"
"Kanye West","Late Registration","Hey Mama","Rap","G","maj","G maj"
"Kanye West","Late Registration","Celebration","Rap","F","maj","F maj"
"Kanye West","Late Registration","Skit #4","Rap","Bb","min","Bb min"
"Kanye West","Late Registration","Gone","Rap","Db","maj","Db maj"
"Kanye West","Late Registration","Diamonds From Sierra Leone - Bonus Track","Rap","G","maj","G maj"
"Kanye West","Late Registration","Late","Rap","Eb","min","Eb min"
"Kanye West","The College Dropout","Intro","Rap","F#","maj","F# maj"
"Kanye West","The College Dropout","We Don't Care","Rap","B","min","B min"
"Kanye West","The College Dropout","Graduation Day","Rap","C","min","C min"
"Kanye West","The College Dropout","All Falls Down","Rap","Ab","min","Ab min"
"Kanye West","The College Dropout","I'll Fly Away","Rap","F#","maj","F# maj"
"Kanye West","The College Dropout","Spaceship","Rap","F","min","F min"
"Kanye West","The College Dropout","Jesus Walks","Rap","Eb","min","Eb min"
"Kanye West","The College Dropout","Never Let Me Down","Rap","B","min","B min"
"Kanye West","The College Dropout","Get Em High","Rap","B","min","B min"
"Kanye West","The College Dropout","Workout Plan","Rap","Db","maj","Db maj"
"Kanye West","The College Dropout","The New Workout Plan","Rap","D","maj","D maj"
"Kanye West","The College Dropout","Slow Jamz","Rap","D","min","D min"
"Kanye West","The College Dropout","Breathe In Breathe Out","Rap","Db","min","Db min"
"Kanye West","The College Dropout","School Spirit Skit 1","Rap","Ab","maj","Ab maj"
"Kanye West","The College Dropout","School Spirit","Rap","F","min","F min"
"Kanye West","The College Dropout","School Spirit Skit 2","Rap","F","maj","F maj"
"Kanye West","The College Dropout","Lil Jimmy Skit","Rap","Bb","maj","Bb maj"
"Kanye West","The College Dropout","Two Words","Rap","F#","maj","F# maj"
"Kanye West","The College Dropout","Through The Wire","Rap","G","maj","G maj"
"Kanye West","The College Dropout","Family Business","Rap","Db","maj","Db maj"
"Kanye West","The College Dropout","Last Call","Rap","Ab","maj","Ab maj"
"Kanye West","Yeezus","On Sight","Rap","A","min","A min"
"Kanye West","Yeezus","Black Skinhead","Rap","Db","maj","Db maj"
"Kanye West","Yeezus","I Am A God","Rap","E","min","E min"
"Kanye West","Yeezus","New Slaves","Rap","Db","maj","Db maj"
"Kanye West","Yeezus","Hold My Liquor","Rap","Ab","maj","Ab maj"
"Kanye West","Yeezus","I'm In It","Rap","Db","maj","Db maj"
"Kanye West","Yeezus","Blood On The Leaves","Rap","D","min","D min"
"Kanye West","Yeezus","Guilt Trip","Rap","E","min","E min"
"Kanye West","Yeezus","Send It Up","Rap","A","maj","A maj"
"Kanye West","Yeezus","Bound 2","Rap","Db","maj","Db maj"
"Kat Edmonson","Way Down Low","Lucky","Pop","Ab","maj","Ab maj"
"Kat Edmonson","Way Down Low","I Don't Know","Pop","F","maj","F maj"
"Kat Edmonson","Way Down Low","What Else Can I Do","Pop","A","maj","A maj"
"Kat Edmonson","Way Down Low","I Just Wasn't Made for These Times","Pop","G","min","G min"
"Kat Edmonson","Way Down Low","This Was the One","Pop","C","maj","C maj"
"Kat Edmonson","Way Down Low","Champagne","Pop","E","min","E min"
"Kat Edmonson","Way Down Low","Whispering Grass","Pop","Eb","min","Eb min"
"Kat Edmonson","Way Down Low","I'm Not in Love","Pop","Ab","maj","Ab maj"
"Kat Edmonson","Way Down Low","Long Way Home (feat. Lyle Lovett)","Pop","F","min","F min"
"Kat Edmonson","Way Down Low","Nobody Knows That","Pop","F","maj","F maj"
"Kat Edmonson","Way Down Low","Hopelessly Blue","Pop","B","min","B min"
"Kat Edmonson","Way Down Low","I Don't Know (Reprise)","Pop","F","maj","F maj"
"Kat Edmonson","Way Down Low","Bottom of Your Heart (Bonus Track)","Pop","Eb","maj","Eb maj"
"Kat Edmonson","Way Down Low","'S Wonderful (Bonus Track)","Pop","G","min","G min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Sherane a.k.a Master Splinter’s Daughter","Rap","Bb","min","Bb min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Bitch, Don’t Kill My Vibe","Rap","Db","maj","Db maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Backseat Freestyle","Rap","Db","maj","Db maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","The Art of Peer Pressure","Rap","Bb","min","Bb min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Money Trees","Rap","G","maj","G maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Poetic Justice","Rap","F#","min","F# min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","good kid","Rap","F","min","F min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","m.A.A.d city","Rap","D","maj","D maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Swimming Pools (Drank) - Extended Version","Rap","Db","maj","Db maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Sing About Me, I'm Dying Of Thirst","Rap","B","min","B min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Real","Rap","Db","maj","Db maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Compton","Rap","Db","min","Db min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","The Recipe - Bonus Track","Rap","B","min","B min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Black Boy Fly - Bonus Track","Rap","Db","maj","Db maj"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Now Or Never - Bonus Track","Rap","G","min","G min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","The Recipe (Black Hippy Remix) - Bonus Track","Rap","Db","min","Db min"
"Kendrick Lamar","good kid, m.A.A.d city (Deluxe)","Bitch, Don’t Kill My Vibe - Remix","Rap","Db","maj","Db maj"
"Kendrick Lamar","To Pimp A Butterfly","Wesley's Theory","Rap","G","maj","G maj"
"Kendrick Lamar","To Pimp A Butterfly","For Free? - Interlude","Rap","Ab","maj","Ab maj"
"Kendrick Lamar","To Pimp A Butterfly","King Kunta","Rap","F#","min","F# min"
"Kendrick Lamar","To Pimp A Butterfly","Institutionalized","Rap","Eb","min","Eb min"
"Kendrick Lamar","To Pimp A Butterfly","These Walls","Rap","Db","maj","Db maj"
"Kendrick Lamar","To Pimp A Butterfly","u","Rap","B","min","B min"
"Kendrick Lamar","To Pimp A Butterfly","Alright","Rap","G","maj","G maj"
"Kendrick Lamar","To Pimp A Butterfly","For Sale? - Interlude","Rap","D","maj","D maj"
"Kendrick Lamar","To Pimp A Butterfly","Momma","Rap","Db","maj","Db maj"
"Kendrick Lamar","To Pimp A Butterfly","Hood Politics","Rap","F#","min","F# min"
"Kendrick Lamar","To Pimp A Butterfly","How Much A Dollar Cost","Rap","Db","maj","Db maj"
"Kendrick Lamar","To Pimp A Butterfly","Complexion (A Zulu Love)","Rap","D","min","D min"
"Kendrick Lamar","To Pimp A Butterfly","The Blacker The Berry","Rap","Bb","min","Bb min"
"Kendrick Lamar","To Pimp A Butterfly","You Ain't Gotta Lie (Momma Said)","Rap","B","min","B min"
"Kendrick Lamar","To Pimp A Butterfly","i","Rap","Ab","maj","Ab maj"
"Kendrick Lamar","To Pimp A Butterfly","Mortal Man","Rap","Bb","min","Bb min"
"Lil Wayne","Tha Carter III","3 Peat","Rap","A","maj","A maj"
"Lil Wayne","Tha Carter III","Mr. Carter","Rap","G","maj","G maj"
"Lil Wayne","Tha Carter III","A Milli","Rap","F#","min","F# min"
"Lil Wayne","Tha Carter III","Got Money","Rap","G","maj","G maj"
"Lil Wayne","Tha Carter III","Comfortable","Rap","F#","min","F# min"
"Lil Wayne","Tha Carter III","Dr. Carter","Rap","G","maj","G maj"
"Lil Wayne","Tha Carter III","Phone Home","Rap","Ab","maj","Ab maj"
"Lil Wayne","Tha Carter III","Tie My Hands","Rap","B","min","B min"
"Lil Wayne","Tha Carter III","Mrs. Officer","Rap","F#","maj","F# maj"
"Lil Wayne","Tha Carter III","Let The Beat Build","Rap","Ab","maj","Ab maj"
"Lil Wayne","Tha Carter III","Shoot Me Down","Rap","Db","min","Db min"
"Lil Wayne","Tha Carter III","Lollipop","Rap","C","maj","C maj"
"Lil Wayne","Tha Carter III","La La","Rap","E","min","E min"
"Lil Wayne","Tha Carter III","Pussy Monster","Rap","Db","min","Db min"
"Lil Wayne","Tha Carter III","You Ain't Got Nuthin","Rap","D","maj","D maj"
"Lil Wayne","Tha Carter III","DontGetIt","Rap","E","min","E min"
"Little Dots","A Clear Running Stream","Spin the Wheel","Rock","C","min","C min"
"Little Dots","A Clear Running Stream","All Is One","Rock","A","min","A min"
"Little Dots","A Clear Running Stream","Getting Out","Rock","G","min","G min"
"Little Dots","A Clear Running Stream","Morning Sun","Rock","Db","maj","Db maj"
